frame_long,0.0,-0.0,0.0,0,0,0
bracket_1,112.0,-24.5,30.0,90.0,-0.0,-180.0,
bracket_2,-112.0,-24.5,30.0,90.0,-0.0,-180.0
frame_left,185.0,410.68,8.669999999999948,-180.0,-90.0,0.0
frame_short,0.0,19.230000000000075,386.88,180.0,-0.0,180.0
bracket_3,-80.0,-5.269999999999925,356.88,-90.0,0,0
bracket_4,80.0,-5.269999999999925,356.88,-90.0,0,0
